,id,dest_type,lon,lat
129,129,supermarket,-104.8115089999999,39.78630500000003
130,130,supermarket,-104.9352845,39.71091610000008
131,131,supermarket,-105.0481669,39.76895620000005
132,132,supermarket,-104.8537381,39.66164090000007
133,133,supermarket,-104.8484073,39.66000050000008
134,134,supermarket,-105.0057879,39.78461450000003
135,135,supermarket,-104.8671467999999,39.73937090000004
136,136,supermarket,-105.1026998999999,39.80009790000003
137,137,supermarket,-104.8617743,39.59001310000008
138,138,supermarket,-105.084061,39.63591560000003
139,139,supermarket,-104.867985,39.68603440000004
140,140,supermarket,-104.867986,39.68647260000006
141,141,supermarket,-104.8614993,39.59110750000008
142,142,supermarket,-104.8623663,39.59110830000003
143,143,supermarket,-104.8623014999999,39.59002210000006
144,144,supermarket,-105.0838242999999,39.63670950000005
145,145,supermarket,-104.8678418,39.73895780000004
146,146,supermarket,-104.9950034,39.65570550000007
147,147,supermarket,-104.9957196,39.65649440000004
148,148,supermarket,-105.0210608,39.67771610000005
149,149,supermarket,-105.0209401,39.67722250000003
150,150,supermarket,-105.0556787,39.82448840000006
151,151,supermarket,-105.0556758,39.82503560000004
152,152,supermarket,-105.0570959999999,39.82565590000007
153,153,supermarket,-105.0570983,39.82513990000007
154,154,supermarket,-104.8448924,39.66122630000007
155,155,supermarket,-104.8448936,39.66085290000007
156,156,supermarket,-105.0233899999999,39.82678300000003
157,157,supermarket,-105.0066191,39.77160130000004
158,158,supermarket,-104.9928189,39.75168370000006
159,159,supermarket,-104.9846441,39.65188850000004
160,160,supermarket,-105.001586,39.75474040000006
161,161,supermarket,-105.0369436999999,39.77621500000004
162,162,supermarket,-105.034927,39.77633990000004
163,163,supermarket,-104.9759094,39.77293400000008
164,164,supermarket,-105.0892393999999,39.61165910000005
165,165,supermarket,-104.9415405999999,39.70243730000004
166,166,supermarket,-104.9734599,39.72502350000008
167,167,supermarket,-104.9731604999999,39.75934010000003
168,168,supermarket,-104.8687341999999,39.69622510000005
169,169,supermarket,-105.0353585,39.82775130000005
170,170,supermarket,-105.072052,39.59353200000004
171,171,supermarket,-105.0317343999999,39.73318100000006
172,172,supermarket,-105.1093241999999,39.59872810000007
173,173,supermarket,-104.8674255,39.68120580000004
174,174,supermarket,-104.8678427999999,39.68862980000006
175,175,supermarket,-105.0516724999999,39.81098990000004
176,176,supermarket,-104.9872392999999,39.70969220000006
177,177,supermarket,-104.8649645,39.67959730000007
178,178,supermarket,-105.0198885999999,39.76893130000008
179,179,supermarket,-105.0327601,39.71881040000005
180,180,supermarket,-105.0254520999999,39.69838210000006
181,181,supermarket,-105.0238381,39.62516100000005
182,182,supermarket,-105.0054570999999,39.73245690000005
