,geoid10,population,supermarket
27888,170315705001014,45.0,1059.8
27889,170315705001015,55.0,1201.3
27890,170315705001016,43.0,1146.1
27891,170315705001017,46.0,1101.0
27892,170315705001018,,626.7
27893,170315705001019,62.0,914.4
27894,170315705001020,69.0,962.5
27895,170315705001021,69.0,1012.4
27896,170315705002000,59.0,438.3
27897,170315705002001,91.0,600.1
27898,170315705002002,48.0,744.2
27899,170315705002003,115.0,752.5
27900,170315705002004,75.0,896.9
27901,170315705002005,90.0,854.1
27902,170315705002006,82.0,998.3
27903,170315705002007,95.0,1055.9
27904,170315705002008,147.0,1049.4
27905,170315705002009,75.0,1100.9
27906,170315705002010,75.0,1151.1
27907,170315705002011,76.0,1201.5
27908,170315705002012,102.0,1253.0
27909,170315705002013,45.0,1192.8
27910,170315705002014,52.0,1283.8
27911,170315705002015,,1343.9
27912,170315705002016,,1402.1
27913,170315705002017,14.0,1350.3
27914,170315705002018,,1249.1
27915,170315705002019,139.0,1302.8
27916,170315705002020,,1371.4
27917,170315705002021,33.0,1238.7
27918,170315705002022,37.0,1320.2
27919,170315705002023,,1418.9
27920,170315705002024,29.0,601.4
27921,170315705002025,30.0,1032.3
27922,170315801001000,,1223.5
27923,170315801001001,49.0,976.9
27924,170315801001002,33.0,1025.3
27925,170315801001003,60.0,1075.3
27926,170315801001004,22.0,1177.6
27927,170315801001005,12.0,1302.8
27928,170315801001006,11.0,1190.2
27929,170315801001007,,1454.8
27930,170315801001008,,1445.5
27931,170315801001009,5.0,1279.4
27932,170315801001010,13.0,1251.1
27933,170315801001011,65.0,1079.2
27934,170315801001012,83.0,1078.1
27935,170315801001013,22.0,1125.6
27936,170315801001014,,1129.4
27937,170315801001015,29.0,1041.5
27938,170315801001016,57.0,978.8
27939,170315801001017,116.0,976.1
27940,170315801001018,73.0,874.5
27941,170315801001019,52.0,924.9
27942,170315801001020,39.0,876.0
27943,170315801001021,81.0,774.0
27944,170315801001022,70.0,773.7
27945,170315801001023,,724.9
27946,170315801001024,,570.7
27947,170315801001025,,576.1
27948,170315801001026,134.0,736.7
27949,170315801001027,40.0,723.6
27950,170315801001028,100.0,775.4
27951,170315801001029,82.0,774.4
27952,170315801001030,45.0,825.0
27953,170315801001031,37.0,876.7
27954,170315801001032,41.0,925.6
27955,170315801001033,33.0,926.6
27956,170315801001034,,1052.5
27957,170315801002000,,592.4
27958,170315801002001,50.0,592.4
27959,170315801002002,,840.8
27960,170315801002003,,914.7
27961,170315801002004,83.0,1167.0
27962,170315801002005,60.0,1067.7
27963,170315801002006,53.0,965.7
27964,170315801002007,64.0,965.9
27965,170315801002008,51.0,864.5
27966,170315801002009,58.0,764.0
27967,170315801002010,,966.6
27968,170315801002011,42.0,966.8
27969,170315801002012,78.0,1066.8
27970,170315801002013,54.0,1016.4
27971,170315801002014,30.0,1117.5
27972,170315801002015,89.0,1118.6
27973,170315801002016,29.0,806.5
27974,170315801002017,43.0,560.4
27975,170315801002018,125.0,653.8
27976,170315801002019,10.0,688.7
27977,170315801002020,,857.1
27978,170315801002021,70.0,813.6
27979,170315801002022,67.0,676.3
27980,170315801002023,4.0,524.4
27981,170315801002024,,498.0
27982,170315801002025,26.0,837.8
27983,170315801002026,69.0,1035.9
27984,170315801002027,74.0,1175.9
27985,170315801002028,58.0,1117.6
27986,170315801002029,4.0,628.2
27987,170315801002030,138.0,633.6
27988,170315801002031,43.0,579.5
27989,170315801002032,45.0,744.3
27990,170315801002033,68.0,1079.2
27991,170315802001000,,1664.4
27992,170315802001001,,1629.9
27993,170315802001002,,1533.3
27994,170315802001003,,1563.3
27995,170315802001004,122.0,1353.4
27996,170315802001005,88.0,1303.5
27997,170315802001006,84.0,1302.7
27998,170315802001007,74.0,1180.9
27999,170315802001008,47.0,1282.1
28000,170315802001009,114.0,1404.1
28001,170315802001010,112.0,1454.6
28002,170315802001011,,1463.5
28003,170315802001012,,1535.6
28004,170315802001013,,1722.6
28005,170315802001014,,1933.9
28006,170315802001015,,1934.0
28007,170315802001016,63.0,1282.5
28008,170315802001017,41.0,1182.4
28009,170315802001018,42.0,1336.4
28010,170315802001019,22.0,1387.2
28011,170315802001020,42.0,1486.6
28012,170315802001021,38.0,1539.8
28013,170315802001022,40.0,1688.7
28014,170315802001023,16.0,1689.1
28015,170315802001024,46.0,1741.1
28016,170315802001025,,1942.4
28017,170315802001026,,1527.6
28018,170315802001027,51.0,1332.3
28019,170315802001028,,1568.9
28020,170315802001029,39.0,1535.8
28021,170315802001030,26.0,1739.0
28022,170315802001031,,1477.1
28023,170315802001032,,1439.3
28024,170315802001033,,1740.9
28025,170315802001034,,1709.8
28026,170315802001035,140.0,1394.2
28027,170315802001036,44.0,1573.9
28028,170315802001037,51.0,1724.9
28029,170315802001038,51.0,1728.7
28030,170315802001039,42.0,1676.6
28031,170315802002000,118.0,1269.8
28032,170315802002001,122.0,1473.6
28033,170315802002002,88.0,1577.4
28034,170315802002003,33.0,1677.9
28035,170315802002004,47.0,1730.0
28036,170315802002005,67.0,1780.2
28037,170315802002006,40.0,1778.4
28038,170315802002007,,1955.5
28039,170315802002008,,1943.8
28040,170315802002009,79.0,1931.2
28041,170315802002010,95.0,1881.9
28042,170315802002011,56.0,1830.4
28043,170315802002012,39.0,1927.8
28044,170315802002013,42.0,1981.0
28045,170315802002014,35.0,1957.6
28046,170315802002015,35.0,1907.0
28047,170315802002016,47.0,1924.6
28048,170315802002017,60.0,1900.5
28049,170315802002018,50.0,1855.0
28050,170315802002019,69.0,1747.7
28051,170315802002020,53.0,1727.7
28052,170315802002021,139.0,1729.2
28053,170315802002022,131.0,1543.8
28054,170315802002023,81.0,1365.4
28055,170315802002024,17.0,1278.4
28056,170315802002025,6.0,1196.4
28057,170315802002026,70.0,1346.1
28058,170315802002027,179.0,1524.3
28059,170315802002028,4.0,1747.8
28060,170315802002029,128.0,1493.9
28061,170315802002030,94.0,1315.0
28062,170315802002031,56.0,1873.8
28063,170315803001000,,1891.6
28064,170315803001001,,2001.9
28065,170315803001002,,2402.9
28066,170315803001003,,2057.7
28067,170315803001004,,2392.2
28068,170315803001005,241.0,2455.4
28069,170315803001006,119.0,2237.9
28070,170315803001007,98.0,2288.3
28071,170315803001008,36.0,2415.2
28072,170315803001009,59.0,2517.3
28073,170315803001010,37.0,2391.5
28074,170315803001011,49.0,2076.5
28075,170315803001012,95.0,2025.3
28076,170315803001013,38.0,1974.2
28077,170315803001014,72.0,2033.3
28078,170315803001015,231.0,2600.7
28079,170315803001016,134.0,2576.1
28080,170315803001017,103.0,2517.7
28081,170315803001018,94.0,2433.0
28082,170315803001019,118.0,2229.5
28083,170315803001020,134.0,2179.3
28084,170315803001021,102.0,2383.2
28085,170315803001022,70.0,2332.8
28086,170315803001023,128.0,2129.2
28087,170315803001024,34.0,1975.5
28088,170315803001025,60.0,1924.3
28089,170315803001026,84.0,1975.9
28090,170315803001027,100.0,2079.3
28091,170315803001028,112.0,2283.2
28092,170315803001029,50.0,1823.2
28093,170315803001030,28.0,1875.0
28094,170315804001000,,2004.6
28095,170315804001001,,1243.7
28096,170315804001002,,1386.4
28097,170315804001003,166.0,923.9
28098,170315804001004,156.0,861.7
28099,170315804001005,47.0,913.2
28100,170315804001006,64.0,943.3
28101,170315804001007,64.0,994.2
28102,170315804001008,84.0,1037.0
28103,170315804001009,70.0,1084.2
28104,170315804001010,74.0,1126.8
28105,170315804001011,99.0,1173.3
28106,170315804001012,106.0,1205.0
28107,170315804001013,72.0,1251.1
28108,170315804001014,5.0,1204.0
28109,170315804001015,,1208.3
28110,170315804001016,,847.3
28111,170315804001017,73.0,871.5
28112,170315804001018,68.0,868.9
28113,170315804001019,101.0,856.7
28114,170315804002000,,787.1
28115,170315804002001,134.0,637.6
28116,170315804002002,4.0,698.2
28117,170315804002003,,510.2
28118,170315804002004,146.0,464.3
28119,170315804002005,128.0,415.0
28120,170315804002006,62.0,564.0
28121,170315804002007,34.0,568.0
28122,170315804002008,34.0,562.9
28123,170315804002009,164.0,419.6
28124,170315804002010,12.0,496.7
28125,170315804002011,138.0,366.9
28126,170315804002012,2.0,662.7
28127,170315804002013,108.0,478.3
28128,170315804002014,152.0,450.0
28129,170315804002015,35.0,508.6
28130,170315804002016,12.0,530.3
28131,170315804002017,15.0,699.1
28132,170315804002018,,559.3
28133,170315804003000,,333.0
28134,170315804003001,120.0,266.0
28135,170315804003002,87.0,216.4
28136,170315804003003,128.0,165.7
28137,170315804003004,134.0,208.4
28138,170315804003005,77.0,284.8
28139,170315804003006,85.0,330.4
28140,170315804003007,99.0,375.3
28141,170315804003008,104.0,417.5
28142,170315804003009,95.0,464.1
28143,170315804003010,58.0,512.4
28144,170315804003011,32.0,621.6
28145,170315804003012,58.0,658.8
28146,170315804003013,112.0,540.2
28147,170315804003014,,297.1
28148,170315804003015,,183.6
28149,170315804003016,3.0,691.1
28150,170315804003017,45.0,661.8
28151,170315804003018,38.0,574.6
28152,170315804003019,12.0,549.6
28153,170315804003020,6.0,438.2
28154,170315804003021,,394.1
28155,170315804004000,17.0,824.3
28156,170315804004001,27.0,786.2
28157,170315804004002,48.0,870.9
28158,170315804004003,63.0,841.1
28159,170315804004004,146.0,834.0
28160,170315804004005,70.0,880.6
28161,170315804004006,60.0,914.2
28162,170315804004007,117.0,968.9
28163,170315804004008,102.0,1001.8
28164,170315804004009,68.0,1047.7
28165,170315804004010,117.0,870.8
28166,170315804004011,92.0,804.4
28167,170315804004012,82.0,808.7
28168,170315804004013,12.0,776.5
28169,170315804004014,,819.6
28170,170315804004015,,622.9
28171,170315804004016,52.0,606.9
28172,170315805011000,,1751.7
28173,170315805011001,134.0,1838.5
28174,170315805011002,,1766.5
28175,170315805011003,6.0,1696.0
28176,170315805011004,111.0,1788.0
28177,170315805011005,98.0,1738.0
28178,170315805011006,190.0,1792.6
28179,170315805011007,171.0,1774.5
28180,170315805011008,104.0,1688.3
28181,170315805011009,7.0,1621.1
28182,170315805011010,22.0,1521.3
28183,170315805011011,67.0,1614.0
28184,170315805011012,75.0,1652.5
28185,170315805011013,83.0,1670.6
28186,170315805011014,84.0,1749.7
28187,170315805011015,86.0,1699.6
28188,170315805011016,53.0,1566.2
28189,170315805012000,22.0,1437.8
28190,170315805012001,50.0,1456.4
28191,170315805012002,111.0,1637.2
28192,170315805012003,167.0,1662.6
28193,170315805012004,129.0,1652.1
28194,170315805012005,34.0,1586.0
28195,170315805012006,62.0,1679.9
28196,170315805012007,,1425.4
28197,170315805012008,,1835.4
28198,170315805012009,58.0,1756.8
28199,170315805012010,52.0,1686.2
28200,170315805012011,15.0,1562.9
28201,170315805012012,54.0,1554.6
28202,170315805012013,14.0,1515.0
28203,170315805013000,124.0,1545.2
28204,170315805013001,77.0,1649.7
28205,170315805013002,64.0,1570.5
28206,170315805013003,59.0,1565.6
28207,170315805013004,86.0,1515.0
28208,170315805013005,10.0,1421.4
28209,170315805013006,98.0,1549.4
28210,170315805013007,92.0,1599.5
28211,170315805013008,104.0,1466.1
28212,170315805013009,46.0,1413.3
28213,170315805013010,69.0,1463.9
28214,170315805013011,103.0,1377.2
28215,170315805013012,120.0,1448.1
28216,170315805013013,126.0,1498.9
28217,170315805013014,65.0,1470.5
28218,170315805013015,56.0,1370.3
28219,170315805013016,70.0,1366.1
28220,170315805013017,74.0,1314.0
28221,170315805013018,82.0,1363.7
28222,170315805013019,,1350.5
28223,170315805013020,17.0,1261.0
28224,170315805013021,88.0,1264.6
28225,170315805014000,93.0,1295.4
28226,170315805014001,140.0,1500.8
28227,170315805014002,138.0,1538.4
28228,170315805014003,106.0,1316.2
28229,170315805014004,81.0,1407.4
28230,170315805014005,122.0,1587.3
28231,170315805014006,154.0,1628.9
28232,170315805014007,77.0,1448.9
28233,170315805014008,55.0,1331.2
28234,170315805014009,9.0,1407.0
28235,170315805014010,116.0,1483.6
28236,170315805014011,147.0,1663.6
28237,170315805014012,66.0,1614.6
28238,170315805014013,74.0,1434.6
28239,170315805021000,118.0,1252.9
28240,170315805021001,138.0,1253.2
28241,170315805021002,157.0,1203.0
28242,170315805021003,4.0,1149.5
28243,170315805021004,22.0,1015.4
28244,170315805021005,12.0,941.2
28245,170315805021006,,952.9
28246,170315805021007,36.0,1094.0
28247,170315805021008,54.0,1152.9
28248,170315805021009,40.0,1027.0
28249,170315805021010,64.0,950.2
28250,170315805021011,25.0,965.9
28251,170315805021012,,942.2
28252,170315805021013,,893.7
28253,170315805021014,,823.8
28254,170315805021015,18.0,722.5
28255,170315805021016,191.0,818.0
28256,170315805021017,160.0,868.1
28257,170315805021018,125.0,918.6
28258,170315805022000,170.0,1475.7
28259,170315805022001,162.0,1475.9
28260,170315805022002,131.0,1424.4
28261,170315805022003,138.0,1322.8
28262,170315805022004,130.0,1272.7
28263,170315805022005,158.0,1221.8
28264,170315805022006,192.0,1221.8
28265,170315805022007,170.0,1121.2
28266,170315805022008,,1016.1
28267,170315805022009,134.0,967.7
28268,170315805022010,153.0,968.2
28269,170315805023000,130.0,1745.6
28270,170315805023001,108.0,1745.3
28271,170315805023002,152.0,1693.8
28272,170315805023003,102.0,1643.5
28273,170315805023004,146.0,1592.9
28274,170315805023005,127.0,1541.3
28275,170315805023006,,1449.7
28276,170315805023007,153.0,1660.6
28277,170315805023008,,1716.9
28278,170315805023009,86.0,1638.0
28279,170315805023010,115.0,1477.2
28280,170315805023011,104.0,1413.6
28281,170315805023012,19.0,1305.2
28282,170315805023013,31.0,1298.5
28283,170315805023014,,1289.0
28284,170315805023015,88.0,1269.0
28285,170315805023016,65.0,1248.4
28286,170315805023017,,1213.5
28287,170315805023018,137.0,1161.1
28288,170315805023019,,1142.2
28289,170315805023020,65.0,1238.1
28290,170315805023021,,1303.7
28291,170315805023022,136.0,1118.7
28292,170315805023023,102.0,1121.3
28293,170315805023024,89.0,1163.5
28294,170315805023025,97.0,1448.2
28295,170315805023026,167.0,1508.8
28296,170315805023027,124.0,1609.5
28297,170315805023028,82.0,1329.8
28298,170315805023029,64.0,1390.7
28299,170315805023030,140.0,1280.3
28300,170315805023031,18.0,1061.4
28301,170315806001000,,873.8
28302,170315806001001,153.0,1027.6
28303,170315806001002,182.0,1051.8
28304,170315806001003,1.0,883.6
28305,170315806001004,179.0,1052.5
28306,170315806001005,166.0,1083.5
28307,170315806001006,45.0,1060.3
28308,170315806001007,135.0,1085.1
28309,170315806001008,74.0,1287.9
28310,170315806001009,16.0,1070.3
28311,170315806001010,,1172.8
28312,170315806001011,18.0,1177.2
28313,170315806002000,32.0,1139.1
28314,170315806002001,75.0,1209.8
28315,170315806002002,188.0,1250.7
28316,170315806002003,,1144.3
28317,170315806002004,21.0,1148.9
28318,170315806002005,,1278.1
28319,170315806002006,33.0,1465.2
28320,170315806002007,42.0,1241.6
28321,170315806002008,233.0,1330.2
28322,170315806002009,152.0,1562.7
28323,170315806002010,118.0,1502.3
28324,170315806002011,67.0,1604.3
28325,170315806002012,150.0,1501.9
28326,170315806002013,26.0,1399.2
28327,170315806002014,78.0,1336.4
28328,170315806002015,73.0,1542.5
28329,170315806003000,54.0,1538.9
28330,170315806003001,32.0,1459.7
28331,170315806003002,89.0,1553.7
28332,170315806003003,95.0,1603.7
28333,170315806003004,119.0,1678.9
28334,170315806003005,122.0,1713.0
28335,170315806003006,92.0,1721.9
28336,170315806003007,130.0,1670.5
28337,170315806003008,85.0,1747.9
28338,170315806003009,88.0,1805.8
28339,170315806003010,89.0,1731.4
28340,170315806003011,55.0,1793.2
28341,170315806003012,68.0,1852.3
28342,170315806003013,96.0,1689.0
28343,170315806003014,123.0,1740.1
28344,170315806003015,151.0,1790.6
28345,170315806003016,106.0,1879.3
28346,170315806004000,52.0,1696.0
28347,170315806004001,67.0,1777.8
28348,170315806004002,113.0,1784.3
28349,170315806004003,122.0,1733.5
28350,170315806004004,156.0,1556.8
28351,170315806004005,130.0,1606.5
28352,170315806004006,191.0,1657.7
28353,170315806004007,160.0,1835.3
28354,170315806004008,104.0,1835.8
28355,170315806004009,136.0,1707.8
28356,170315806004010,124.0,1675.8
28357,170315806004011,157.0,1625.6
28358,170315806004012,73.0,1576.5
28359,170315806004013,95.0,1524.7
28360,170315807001000,,1207.1
28361,170315807001001,51.0,1308.0
28362,170315807001002,12.0,1440.7
28363,170315807001003,111.0,1383.5
28364,170315807001004,123.0,1228.5
28365,170315807001005,97.0,1279.5
28366,170315807001006,130.0,1328.4
28367,170315807001007,99.0,1378.8
28368,170315807001008,97.0,1429.2
28369,170315807001009,126.0,1478.8
28370,170315807001010,112.0,1478.5
28371,170315807001011,87.0,1357.0
28372,170315807001012,38.0,1256.8
28373,170315807001013,55.0,1156.4
28374,170315807001014,52.0,1081.1
28375,170315807001015,30.0,1111.8
28376,170315807002000,,603.6
28377,170315807002001,96.0,741.2
28378,170315807002002,30.0,781.1
28379,170315807002003,114.0,844.7
28380,170315807002004,,1024.6
28381,170315807002005,91.0,1012.1
28382,170315807002006,316.0,1088.4
28383,170315807002007,90.0,810.6
28384,170315807002008,81.0,810.9
28385,170315807002009,89.0,821.5
28386,170315807002010,18.0,812.5
28387,170315807002011,76.0,892.0
28388,170315807002012,33.0,868.2
28389,170315807002013,73.0,944.1
28390,170315807002014,101.0,920.0
28391,170315807002015,65.0,919.7
28392,170315807002016,34.0,1353.5
28393,170315807002017,104.0,1388.2
28394,170315807002018,230.0,1197.1
28395,170315807002019,269.0,1247.9
28396,170315807002020,353.0,1200.7
28397,170315807002021,218.0,1150.7
28398,170315807002022,245.0,1099.5
28399,170315807002023,291.0,1137.6
28400,170315807003000,155.0,1437.7
28401,170315807003001,189.0,1399.7
28402,170315807003002,167.0,1451.3
28403,170315807003003,164.0,1501.0
28404,170315807003004,164.0,1550.6
28405,170315807003005,145.0,1499.5
28406,170315807003006,55.0,1697.2
28407,170315807003007,79.0,1597.3
28408,170315807003008,49.0,1511.9
28409,170315807003009,111.0,1684.3
28410,170315807003010,159.0,1634.2
28411,170315807003011,107.0,1584.4
28412,170315807003012,122.0,1533.9
28413,170315807003013,101.0,1483.2
28414,170315807003014,133.0,1433.1
28415,170315808001000,,757.9
28416,170315808001001,12.0,965.7
28417,170315808001002,302.0,1182.1
28418,170315808001003,4.0,878.6
28419,170315808001004,239.0,1131.9
28420,170315808001005,218.0,1157.1
28421,170315808001006,37.0,1280.3
28422,170315808001007,24.0,807.5
28423,170315808001008,214.0,1005.7
28424,170315808001009,271.0,1082.6
28425,170315808001010,99.0,1157.4
28426,170315808001011,,659.3
28427,170315808001012,270.0,856.6
28428,170315808001013,283.0,908.3
28429,170315808001014,59.0,1056.5
28430,170315808001015,29.0,857.3
28431,170315905001000,14.0,215.1
28432,170315905001001,76.0,248.1
28433,170315905001002,80.0,341.3
28434,170315905001003,,329.8
28435,170315905001004,,474.6
28436,170315905001005,24.0,499.9
28437,170315905001006,26.0,452.2
28438,170315905001007,65.0,439.2
28439,170315905001008,110.0,416.6
28440,170315905001009,,433.2
28441,170315905001010,,415.8
28442,170315905001011,47.0,385.6
28443,170315905001012,11.0,372.8
28444,170315905001013,,439.2
28445,170315905001014,45.0,385.8
28446,170315905001015,31.0,314.9
28447,170315905001016,,325.8
28448,170315905001017,,344.6
28449,170315905001018,,266.0
28450,170315905001019,32.0,295.6
28451,170315905001020,12.0,450.2
28452,170315905001021,64.0,442.0
28453,170315905001022,5.0,191.0
28454,170315905001023,27.0,246.6
28455,170315905001024,88.0,476.7
28456,170315905001025,110.0,527.5
28457,170315905001026,94.0,538.4
28458,170315905001027,92.0,500.3
28459,170315905001028,73.0,339.8
28460,170315905001029,112.0,372.0
28461,170315905001030,70.0,342.6
28462,170315905001031,43.0,339.1
28463,170315905001032,90.0,287.5
28464,170315905001033,46.0,556.8
28465,170315905001034,81.0,589.1
28466,170315905001035,,675.0
28467,170315905001036,,839.2
28468,170315905001037,,23.7
28469,170315905001038,19.0,171.6
28470,170315905001039,44.0,191.7
28471,170315905001040,41.0,334.0
28472,170315905001041,,840.7
28473,170315906001000,,709.3
28474,170315906001001,47.0,468.5
28475,170315906001002,79.0,400.9
28476,170315906001003,8.0,231.7
28477,170315906001004,82.0,596.0
28478,170315906001005,137.0,544.7
28479,170315906001006,109.0,393.2
28480,170315906001007,111.0,291.4
28481,170315906001008,116.0,514.2
28482,170315906001009,153.0,568.0
28483,170315906001010,57.0,442.6
28484,170315906001011,106.0,698.1
28485,170315906001012,82.0,519.6
28486,170315906001013,107.0,519.0
28487,170315906002000,186.0,873.4
28488,170315906002001,99.0,824.0
28489,170315906002002,76.0,771.7
28490,170315906002003,127.0,720.6
28491,170315906002004,138.0,671.6
28492,170315906002005,126.0,568.0
28493,170315906002006,151.0,1025.9
28494,170315906002007,146.0,1075.2
28495,170315906002008,119.0,923.2
28496,170315906002009,109.0,974.4
28497,170315906003000,114.0,868.2
28498,170315906003001,100.0,816.0
28499,170315906003002,49.0,739.8
28500,170315906003003,98.0,714.1
28501,170315906003004,64.0,992.7
28502,170315906003005,76.0,1043.9
28503,170315906003006,84.0,1096.1
28504,170315906003007,103.0,1153.2
28505,170315906003008,82.0,1204.0
28506,170315906003009,98.0,1253.4
28507,170315906003010,24.0,1311.7
28508,170315906003011,26.0,1204.8
28509,170315906003012,,1103.2
28510,170315906003013,,1009.8
28511,170315906003014,83.0,891.9
28512,170315906003015,80.0,941.9
28513,170315906003016,12.0,840.9
28514,170315907001000,12.0,722.7
28515,170315907001001,30.0,672.4
28516,170315907001002,59.0,869.0
28517,170315907001003,93.0,900.3
28518,170315907001004,116.0,1075.5
28519,170315907001005,150.0,1025.0
28520,170315907001006,192.0,973.9
28521,170315907001007,23.0,788.4
28522,170315907001008,47.0,747.9
28523,170315907001009,121.0,873.5
28524,170315907001010,140.0,1075.5
28525,170315907001011,144.0,1177.0
28526,170315907001012,109.0,1227.6
28527,170315907001013,141.0,1227.7
28528,170315907001014,101.0,1428.4
28529,170315907001015,77.0,1276.9
28530,170315907001016,68.0,1378.2
28531,170315907001017,26.0,1326.9
28532,170315907001018,,1412.3
28533,170315907002000,,1120.8
28534,170315907002001,,1162.2
28535,170315907002002,,1563.3
28536,170315907002003,8.0,845.1
28537,170315907002004,16.0,811.3
28538,170315907002005,16.0,859.9
28539,170315907002006,22.0,875.2
28540,170315907002007,,1417.4
28541,170315907002008,,1544.9
28542,170315907002009,,2022.3
28543,170315907002010,,1754.7
28544,170315907002011,19.0,1401.7
28545,170315907002012,11.0,1300.3
28546,170315907002013,,1205.1
28547,170315907002014,43.0,1045.6
28548,170315907002015,111.0,1087.5
28549,170315907002016,95.0,912.8
28550,170315907002017,64.0,924.2
28551,170315907002018,30.0,900.5
28552,170315907002019,43.0,1293.4
28553,170315907002020,188.0,1137.9
28554,170315907002021,,1070.6
28555,170315907002022,204.0,1125.3
28556,170315907002023,45.0,1277.4
28557,170315907002024,45.0,1377.6
28558,170315907002025,26.0,1341.8
28559,170315907002026,90.0,1400.0
28560,170315907002027,128.0,1506.2
28561,170315907002028,97.0,1553.7
28562,170315907002029,127.0,1605.8
28563,170315907002030,,1504.4
28564,170315907002031,23.0,1607.2
28565,170316004001000,199.0,910.9
28566,170316004001001,125.0,862.1
28567,170316004001002,180.0,811.5
28568,170316004001003,20.0,861.2
28569,170316004001004,106.0,797.3
28570,170316004001005,156.0,559.4
28571,170316004001006,131.0,609.2
28572,170316004001007,110.0,708.4
28573,170316004001008,134.0,708.2
28574,170316004001009,215.0,508.9
28575,170316004001010,102.0,458.3
28576,170316004002000,136.0,208.6
28577,170316004002001,114.0,262.2
28578,170316004002002,,246.2
28579,170316004002003,82.0,29.8
28580,170316004002004,85.0,177.7
28581,170316004002005,90.0,227.8
28582,170316004002006,83.0,254.2
28583,170316004002007,97.0,397.2
28584,170316004002008,70.0,435.2
28585,170316004002009,96.0,497.6
28586,170316004002010,24.0,417.3
28587,170316004002011,24.0,148.2
28588,170316004002012,24.0,73.8
28589,170316004003000,83.0,768.2
28590,170316004003001,149.0,613.3
28591,170316004003002,31.0,665.4
28592,170316004003003,94.0,627.5
28593,170316004003004,115.0,411.1
28594,170316004003005,160.0,459.1
28595,170316004003006,87.0,639.7
28596,170316004003007,91.0,739.7
28597,170316004003008,150.0,559.3
28598,170316004003009,176.0,307.9
28599,170316004003010,123.0,357.4
28600,170316004003011,90.0,407.2
28601,170316004003012,139.0,257.2
28602,170316006001000,28.0,1150.8
28603,170316006001001,14.0,1069.5
28604,170316006001002,99.0,1113.0
28605,170316006001003,90.0,1077.2
28606,170316006001004,84.0,1157.8
28607,170316006001005,85.0,1165.5
28608,170316006001006,142.0,1152.8
28609,170316006001007,19.0,1003.3
28610,170316006001008,40.0,1017.9
28611,170316006001009,13.0,941.4
28612,170316006001010,30.0,941.6
28613,170316006001011,22.0,892.2
28614,170316006001012,9.0,911.2
28615,170316006001013,52.0,1009.6
28616,170316006001014,10.0,964.1
28617,170316006001015,139.0,846.8
28618,170316006001016,149.0,797.6
28619,170316006001017,161.0,760.9
28620,170316006001018,201.0,697.3
28621,170316006001019,163.0,662.7
28622,170316006001020,235.0,642.7
28623,170316006001021,39.0,649.8
28624,170316006002000,1.0,1525.6
28625,170316006002001,45.0,1542.4
28626,170316006002002,18.0,1563.4
28627,170316006002003,38.0,1481.5
28628,170316006002004,19.0,1468.3
28629,170316006002005,37.0,1570.4
28630,170316006002006,44.0,1458.9
28631,170316006002007,21.0,1337.7
28632,170316006002008,25.0,1372.5
28633,170316006002009,40.0,1414.2
28634,170316006002010,16.0,1456.1
28635,170316006002011,,1520.2
28636,170316006002012,,1180.6
28637,170316006002013,,1153.9
28638,170316006002014,,1114.9
28639,170316006002015,,1168.1
28640,170316006002016,27.0,1203.8
28641,170316006002017,19.0,1177.4
28642,170316006002018,,1068.5
28643,170316006002019,74.0,1317.5
28644,170316006002020,28.0,1250.2
28645,170316006002021,116.0,976.7
28646,170316006002022,110.0,1025.2
28647,170316006002023,125.0,1072.0
28648,170316006002024,26.0,934.9
28649,170316006002025,49.0,1069.9
28650,170316006002026,,1404.3
28651,170316006002027,36.0,1331.0
28652,170316007001000,15.0,929.5
28653,170316007001001,93.0,1040.4
28654,170316007001002,111.0,1086.7
28655,170316007001003,141.0,1209.5
28656,170316007001004,120.0,1155.0
28657,170316007001005,24.0,1074.5
28658,170316007001006,99.0,976.2
28659,170316007001007,32.0,864.1
28660,170316007001008,96.0,938.0
28661,170316007001009,121.0,1054.2
28662,170316007001010,62.0,832.3
28663,170316007001011,50.0,787.7
28664,170316007001012,44.0,900.3
28665,170316007001013,58.0,991.8
28666,170316007001014,51.0,1004.9
28667,170316007001015,81.0,933.0
28668,170316007002000,,1193.6
28669,170316007002001,33.0,1119.4
28670,170316007002002,40.0,1223.7
28671,170316007002003,50.0,1171.1
28672,170316007002004,74.0,1194.8
28673,170316007002005,35.0,1215.6
28674,170316007002006,,1208.0
28675,170316007002007,40.0,1210.8
28676,170316007002008,,1143.7
28677,170316007002009,24.0,1075.1
28678,170316007002010,72.0,1100.1
28679,170316007002011,,1078.0
28680,170316007002012,,1069.3
28681,170316007002013,,1037.5
28682,170316007002014,103.0,897.7
28683,170316007002015,,863.0
28684,170316007002016,,1097.5
28685,170316007002017,6.0,914.8
28686,170316007002018,11.0,916.0
28687,170316007002019,40.0,991.0
28688,170316007002020,32.0,757.6
28689,170316007002021,,751.8
28690,170316007002022,,735.0
28691,170316007002023,,697.0
28692,170316007002024,,623.0
28693,170316007002025,,579.3
28694,170316007002026,,932.1
28695,170316007002027,39.0,962.6
28696,170316007002028,,993.7
28697,170316007002029,137.0,760.5
28698,170316007002030,47.0,825.7
28699,170316007002031,19.0,695.1
28700,170316007002032,131.0,742.9
28701,170316007002033,14.0,626.4
28702,170316007002034,120.0,623.7
28703,170316007002035,23.0,691.1
