,id,dest_type,lon,lat
120,1046,supermarket,-87.80475556599998,41.89017447200007
121,1047,supermarket,-87.75744471599995,41.97953396600008
122,1048,supermarket,-87.66297642399996,41.75630779100004
123,1049,supermarket,-87.66912611099997,41.92094388000004
124,1050,supermarket,-87.79744347299999,42.05613335900006
125,1051,supermarket,-87.71915389599997,42.01282573300006
126,1052,supermarket,-87.62950596299999,41.85933532400003
127,1053,supermarket,-87.71415734399994,42.01266525600005
128,1054,supermarket,-87.66801783299996,41.94015710700006
129,1055,supermarket,-87.74726791899997,41.83097410000005
130,1056,supermarket,-87.86555639999995,41.90967112900006
131,1057,supermarket,-87.81283157899998,41.96550792100004
132,1058,supermarket,-87.68544869099998,41.72471109000003
133,1059,supermarket,-87.78118944999994,41.90890473900004
134,1060,supermarket,-87.92002775799995,42.05060071500003
135,1061,supermarket,-87.71791117899994,41.67415376300005
136,1062,supermarket,-87.57267454499998,41.62403465100004
137,1063,supermarket,-87.74294911999993,41.93470617400004
138,1064,supermarket,-87.64639024999997,41.78075245000008
139,1065,supermarket,-87.61591171399994,41.82425208400008
140,1066,supermarket,-87.78633660499997,41.88022487100005
141,1067,supermarket,-87.80060877699998,41.86532101100005
142,1068,supermarket,-87.52218226899998,41.62100747700003
143,1069,supermarket,-87.78064342499994,41.86562612600005
144,1070,supermarket,-87.81158486199996,41.92457904100007
145,1071,supermarket,-87.86682537299998,41.94717477700004
146,1072,supermarket,-87.74167246599995,41.69318657500003
147,1073,supermarket,-87.74795210199994,41.85160312500005
148,1074,supermarket,-87.82501043399998,42.01092951600003
149,1075,supermarket,-87.68793842099996,41.71949212000004
150,1076,supermarket,-87.72135793799998,41.67239572000005
151,1077,supermarket,-87.68623499799997,41.72191971700005
152,1078,supermarket,-87.60700795699995,41.78452647500006
153,1079,supermarket,-87.77972488199998,42.04125585400004
154,1080,supermarket,-87.74892278299995,41.99037283700005
155,1081,supermarket,-87.73421676799995,41.64825078400003
156,1082,supermarket,-87.89563290099994,42.02575933700007
157,1083,supermarket,-87.76901849999996,42.01088260000006
158,1084,supermarket,-87.77057819999999,42.01320820000007
159,1085,supermarket,-87.74471319999998,42.05288310000003
160,1086,supermarket,-87.70798859999996,42.02081420000007
161,1087,supermarket,-87.64980959999997,41.94831620000008
162,1088,supermarket,-87.72913519999997,42.04099100000008
163,1089,supermarket,-87.61843189999996,41.88531680000006
164,1090,supermarket,-87.78768699999995,41.95396840000006
165,1091,supermarket,-87.63878189999997,41.86821070000008
166,1092,supermarket,-87.65347989999998,41.96129440000004
167,1093,supermarket,-87.67610449999995,41.83100100000007
168,1094,supermarket,-87.62857289999994,41.89217060000004
169,1095,supermarket,-87.66460599999994,41.68024810000003
170,1096,supermarket,-87.58277229999999,41.72027510000004
171,1097,supermarket,-87.70803029999996,41.96776410000007
172,1098,supermarket,-87.62770399999994,41.73508430000004
173,1099,supermarket,-87.64465099999995,41.93410400000005
174,1100,supermarket,-87.70709989999995,42.03259820000005
175,1101,supermarket,-87.70009259999995,42.03853890000005
176,1102,supermarket,-87.62626989999995,41.89349150000004
177,1103,supermarket,-87.74538799999993,41.75184060000004
178,1104,supermarket,-87.74240269999996,41.74726330000004
179,1105,supermarket,-87.77902879999994,41.73248780000006
180,1106,supermarket,-87.80016679999994,41.73488690000005
181,1107,supermarket,-87.79762139999997,41.73023820000003
182,1108,supermarket,-87.78539049999995,41.69089480000008
183,1109,supermarket,-87.66946059999998,41.90653530000003
184,1110,supermarket,-87.61465799999996,41.83276740000008
185,1111,supermarket,-87.68178419999998,41.92971230000006
186,1112,supermarket,-87.72502809999997,41.79598800000008
187,1113,supermarket,-87.70536779999998,41.80755900000003
188,1114,supermarket,-87.62558609999996,41.86764880000004
189,1115,supermarket,-87.62824719999998,41.73755110000008
190,1116,supermarket,-87.69999769999998,41.70686790000008
191,1117,supermarket,-87.63434639999997,41.90509000000003
192,1118,supermarket,-87.65513879999997,41.91465510000006
193,1119,supermarket,-87.82722729999995,42.04286760000008
194,1120,supermarket,-87.83793619999994,41.96562830000005
195,1121,supermarket,-87.79139479999998,41.95244160000004
196,1122,supermarket,-87.67489359999996,41.96903490000005
197,1123,supermarket,-87.68030319999997,41.69148700000005
198,1124,supermarket,-87.81090199999994,41.97511500000007
199,1125,supermarket,-87.68548299999998,41.88028360000004
200,1126,supermarket,-87.81764599999997,41.86172140000008
201,1127,supermarket,-87.62909689999998,41.89501220000005
202,1128,supermarket,-87.62050129999994,41.89162890000006
203,1129,supermarket,-87.65326539999995,41.92514190000003
204,1130,supermarket,-87.76796559999997,41.93884560000004
205,1131,supermarket,-87.88300239999995,41.91342650000007
206,1132,supermarket,-87.53891329999999,41.68216780000006
207,1133,supermarket,-87.64715969999997,41.81001390000006
208,1134,supermarket,-87.66188959999994,41.85730930000005
209,1135,supermarket,-87.68678539999996,41.85148270000008
210,1136,supermarket,-87.64604079999998,41.90801000000005
211,1137,supermarket,-87.59324019999997,41.62389160000004
212,1138,supermarket,-87.81189529999995,41.86348300000003
213,1139,supermarket,-87.85630949999995,41.89393880000006
214,1140,supermarket,-87.83845009999999,42.04858240000004
215,1141,supermarket,-87.71814859999995,41.67427950000007
216,1142,supermarket,-87.58801319999998,41.80215050000004
217,1143,supermarket,-87.80607389999994,41.88742240000005
218,1144,supermarket,-87.64456259999997,41.93725620000004
219,1145,supermarket,-87.72441009999994,41.85020130000004
220,1146,supermarket,-87.61616729999997,41.60173870000006
221,1147,supermarket,-87.80421699999994,41.84740440000007
222,1148,supermarket,-87.74119309999998,41.83763610000005
223,1149,supermarket,-87.72786739999998,41.93227090000005
224,1150,supermarket,-87.66845899999998,41.86590380000007
225,1151,supermarket,-87.63179089999994,41.90415600000006
226,1152,supermarket,-87.60679999999996,41.80880000000008
227,1153,supermarket,-87.74741109999997,41.90836900000005
228,1154,supermarket,-87.66437939999997,41.94874110000006
229,1155,supermarket,-87.72488359999994,41.79802570000004
230,1156,supermarket,-87.67376599999994,41.62298180000005
231,1157,supermarket,-87.51486629999994,41.61302830000005
232,1158,supermarket,-87.81402859999997,42.02460940000003
233,1159,supermarket,-87.84360649999996,41.90521060000003
234,1160,supermarket,-87.62034929999999,41.76548880000007
235,1161,supermarket,-87.69569879999995,41.99789260000006
236,1162,supermarket,-87.65905379999998,41.97115310000004
237,1163,supermarket,-87.80081609999996,41.84874460000003
238,1164,supermarket,-87.57484439999996,41.76494210000004
