,index,population,supermarket
261,410510002004014,139.0,633.7
262,410510002004015,45.0,855.0
263,410510002004016,37.0,915.9
264,410510002004017,47.0,1057.4
265,410510002004019,2.0,1238.3
266,410510002004031,55.0,1221.5
267,410510002004032,43.0,1167.4
268,410510002004033,18.0,1047.1
269,410510002004034,43.0,1010.6
270,410510002004035,40.0,855.3
271,410510002004036,41.0,848.5
272,410510002004037,52.0,935.0
273,410510002004038,51.0,1089.3
274,410510002004039,46.0,870.9
275,410510002004040,55.0,1012.2
276,410510002004041,61.0,1089.0
277,410510002004042,13.0,1088.6
278,410510002004046,12.0,1243.7
279,410510003011000,73.0,356.1
280,410510003011001,114.0,96.8
281,410510003011002,85.0,118.0
282,410510003011003,20.0,348.3
283,410510003011004,31.0,406.5
284,410510003011005,21.0,316.9
285,410510003011006,24.0,257.5
286,410510003011007,34.0,274.8
287,410510003011008,35.0,215.4
288,410510003011009,13.0,339.0
289,410510003011010,78.0,434.1
290,410510003011011,43.0,286.9
291,410510003011012,15.0,310.7
292,410510003011013,20.0,310.4
293,410510003011014,41.0,342.3
294,410510003011015,39.0,679.6
295,410510003011016,57.0,593.5
296,410510003011017,50.0,389.0
297,410510003011018,37.0,475.0
298,410510003011019,50.0,549.8
299,410510003012000,64.0,648.6
300,410510003012001,77.0,698.5
301,410510003012002,22.0,753.0
302,410510003012003,53.0,868.6
303,410510003012004,32.0,1054.4
304,410510003012005,571.0,1342.3
305,410510003012006,39.0,984.7
306,410510003012007,20.0,855.9
307,410510003012008,88.0,2026.7
308,410510003012013,50.0,1441.0
309,410510003012014,19.0,1596.3
310,410510003012017,33.0,1782.0
311,410510003012018,14.0,759.2
312,410510003012019,41.0,871.6
313,410510003012020,20.0,601.4
314,410510003012021,186.0,1009.7
315,410510003012023,13.0,684.9
316,410510003012026,176.0,1443.6
317,410510003012029,1.0,1978.2
318,410510003012034,20.0,557.1
319,410510003012035,17.0,520.4
320,410510003012036,17.0,520.7
321,410510003012038,19.0,482.2
322,410510003013000,29.0,485.1
323,410510003013001,21.0,564.7
324,410510003013002,48.0,611.7
325,410510003013003,43.0,693.0
326,410510003013004,59.0,753.1
327,410510003013005,365.0,1006.5
328,410510003013006,18.0,1087.3
329,410510003013007,31.0,796.8
330,410510003013008,308.0,1391.2
331,410510003013009,16.0,928.7
332,410510003013010,19.0,771.9
333,410510003013011,28.0,673.2
334,410510003013012,30.0,590.2
335,410510003013013,29.0,603.3
336,410510003013014,43.0,522.1
337,410510003013015,57.0,782.9
338,410510003013016,50.0,868.7
339,410510003013017,57.0,997.4
340,410510003013018,25.0,988.8
341,410510003013019,45.0,698.3
342,410510003013020,33.0,419.8
343,410510003013021,27.0,396.2
344,410510003013022,19.0,651.3
345,410510003013023,28.0,646.2
346,410510003014000,50.0,1267.8
347,410510003014001,14.0,1318.0
348,410510003014002,28.0,1391.8
349,410510003014003,42.0,1314.2
350,410510003014004,708.0,1209.2
351,410510003014005,299.0,1636.9
352,410510003021000,125.0,682.4
353,410510003021001,27.0,901.7
354,410510003021002,28.0,899.8
355,410510003021003,35.0,1056.0
356,410510003021004,84.0,839.2
357,410510003021005,80.0,917.4
358,410510003021006,36.0,1133.7
359,410510003021007,36.0,1178.5
360,410510003021008,28.0,1225.0
361,410510003021009,58.0,1069.3
362,410510003021010,95.0,1127.4
363,410510003021011,13.0,1014.4
364,410510003021012,78.0,1295.1
365,410510003021013,13.0,1055.8
366,410510003021014,51.0,1426.0
367,410510003021015,35.0,1401.7
368,410510003021016,59.0,1619.1
369,410510003021017,52.0,1648.2
370,410510003021018,21.0,1467.9
371,410510003021019,31.0,1259.9
372,410510003021020,34.0,1396.5
373,410510003021021,32.0,1537.2
374,410510003021022,33.0,1614.7
375,410510003021023,29.0,1474.8
376,410510003021024,33.0,1690.7
377,410510003022000,3.0,190.7
378,410510003022001,9.0,260.0
379,410510003022002,6.0,344.0
380,410510003022003,33.0,409.6
381,410510003022004,21.0,484.1
382,410510003022005,19.0,491.0
383,410510003022006,25.0,569.6
384,410510003022007,14.0,567.1
385,410510003022008,10.0,483.9
386,410510003022009,22.0,405.5
387,410510003022010,39.0,322.9
388,410510003022011,7.0,164.7
389,410510003022012,13.0,324.1
390,410510003022013,20.0,402.6
391,410510003022014,24.0,402.6
392,410510003022015,13.0,563.7
393,410510003022016,14.0,567.5
394,410510003022017,16.0,648.5
395,410510003022018,36.0,777.7
396,410510003022019,44.0,696.9
397,410510003022020,34.0,612.7
398,410510003022021,40.0,531.7
399,410510003022022,47.0,453.4
400,410510003022023,19.0,323.1
401,410510003022024,50.0,824.4
402,410510003022025,25.0,883.1
403,410510003022026,15.0,874.4
404,410510003022027,40.0,452.8
405,410510003022028,38.0,374.9
406,410510003022029,23.0,786.5
407,410510003022030,45.0,921.2
408,410510003022031,59.0,1077.0
409,410510003022032,50.0,901.7
410,410510003022033,32.0,1073.1
411,410510003022034,47.0,997.9
412,410510003022035,23.0,864.0
413,410510003022036,26.0,941.5
414,410510003022037,35.0,1073.8
415,410510003022038,25.0,1150.1
416,410510003022039,24.0,1195.8
417,410510003022040,28.0,1130.0
418,410510003022041,29.0,1228.6
419,410510003022042,37.0,1152.1
420,410510003022043,20.0,1019.1
421,410510003022044,70.0,1098.3
422,410510003022045,55.0,1366.1
423,410510003022046,21.0,1347.1
424,410510003023000,67.0,1328.4
425,410510003023001,66.0,1441.9
426,410510003023002,68.0,1518.2
427,410510003023003,72.0,1411.1
428,410510003023004,49.0,1567.8
429,410510003023005,33.0,1559.8
430,410510003023006,55.0,1593.5
431,410510003023007,64.0,1670.3
432,410510003023008,43.0,1746.5
433,410510003023009,67.0,1455.4
434,410510003023010,30.0,1687.6
435,410510003023011,68.0,1745.8
436,410510003023012,57.0,1822.3
437,410510003023013,37.0,1763.1
438,410510003023014,28.0,1629.1
439,410510003023015,16.0,1552.3
440,410510003023016,34.0,1957.4
441,410510003024000,87.0,1988.8
442,410510003024001,59.0,2223.2
443,410510003024002,29.0,2104.5
444,410510003024003,44.0,2348.6
445,410510003024005,64.0,2177.7
446,410510003024006,38.0,2254.0
447,410510003024007,48.0,2330.0
448,410510003024008,42.0,2227.0
449,410510003024009,64.0,2274.5
450,410510003024010,53.0,2173.8
451,410510003024011,41.0,2294.8
452,410510003024014,41.0,2283.0
453,410510003024015,42.0,2084.1
454,410510003024016,24.0,2085.3
455,410510003024017,27.0,2008.2
456,410510003024018,36.0,1932.4
457,410510003024019,43.0,2073.8
458,410510003024020,50.0,2148.7
459,410510003024021,42.0,2214.8
460,410510003024022,57.0,1818.4
461,410510003024023,27.0,1781.1
462,410510003024024,2.0,1848.6
463,410510003024025,3.0,2040.5
464,410510003024027,16.0,2005.9
465,410510003024032,47.0,1751.2
466,410510003024043,23.0,2465.2
467,410510003024044,21.0,2090.4
468,410510003024045,33.0,2156.0
469,410510003024046,27.0,2064.9
470,410510003024047,12.0,2110.2
471,410510003024048,83.0,1822.9
472,410510003024049,23.0,1731.7
473,410510003024050,39.0,2079.6
474,410510003025000,13.0,1522.4
475,410510003025001,43.0,1767.8
476,410510003025002,43.0,1795.1
477,410510003025003,58.0,1834.5
478,410510003025004,46.0,1825.1
479,410510003025006,60.0,1986.4
480,410510003025007,89.0,1956.4
481,410510003025008,68.0,2000.2
482,410510003025009,77.0,1930.0
483,410510003025010,45.0,1987.2
484,410510003025013,42.0,2093.0
485,410510003025014,41.0,2197.3
486,410510003025015,46.0,2183.2
487,410510003025016,27.0,2089.2
488,410510003025017,28.0,1942.2
