,index,population,supermarket
572,482012109002002,12.0,4891.8
573,482012109002003,20.0,5119.5
574,482012109002004,31.0,5137.5
575,482012109002005,31.0,5093.4
576,482012109002006,31.0,4953.8
577,482012109002007,4.0,4807.2
578,482012109002008,14.0,4700.0
579,482012109002009,17.0,4862.6
580,482012109002010,24.0,4994.5
581,482012109002011,58.0,5118.3
582,482012109002012,105.0,5010.4
583,482012109002013,67.0,4811.5
584,482012109002014,42.0,4588.4
585,482012109002015,44.0,4893.8
586,482012109002016,72.0,4884.7
587,482012109002017,63.0,4577.7
588,482012109002021,2.0,4697.5
589,482012110001000,74.0,4185.2
590,482012110001001,7.0,4114.2
591,482012110001002,74.0,4047.1
592,482012110001003,16.0,3674.8
593,482012110001004,9.0,3551.2
594,482012110001005,2.0,3403.2
595,482012110001006,54.0,3778.2
596,482012110001007,51.0,3573.6
597,482012110001008,4.0,3535.3
598,482012110001012,24.0,3472.0
599,482012110001014,5.0,3688.9
600,482012110001015,1.0,3745.3
601,482012110001016,3.0,3663.4
602,482012110001018,72.0,3754.6
603,482012110001019,81.0,3755.3
604,482012110001020,37.0,3454.9
605,482012110001021,40.0,3540.4
606,482012110001022,149.0,3722.8
607,482012110001023,51.0,3983.4
608,482012110001024,38.0,4077.6
609,482012110001025,54.0,4181.6
610,482012110001026,10.0,3300.1
611,482012110002000,87.0,4886.0
612,482012110002001,57.0,4739.1
613,482012110002002,50.0,4659.8
614,482012110002003,78.0,4611.4
615,482012110002004,50.0,4445.8
616,482012110002005,14.0,4212.5
617,482012110002006,30.0,4258.9
618,482012110002007,16.0,4319.2
619,482012110002008,18.0,4174.7
620,482012110002009,34.0,4261.0
621,482012110002010,23.0,4329.9
622,482012110002011,22.0,4408.9
623,482012110002013,52.0,4051.0
624,482012110002014,47.0,4049.9
625,482012110002015,70.0,3713.1
626,482012110002016,4.0,3458.8
627,482012110002017,26.0,3386.0
628,482012110002018,89.0,3640.5
629,482012110002019,34.0,4149.4
630,482012110002020,33.0,4224.3
631,482012110002021,18.0,4315.8
632,482012110002022,14.0,4323.3
633,482012110002023,3.0,4415.4
634,482012110002024,132.0,4355.8
635,482012110002025,98.0,4382.3
636,482012110002026,24.0,4133.4
637,482012110002027,26.0,4137.7
638,482012110002028,34.0,4230.8
639,482012111001000,23.0,3298.9
640,482012111001003,1.0,3344.8
641,482012111001005,9.0,2143.9
642,482012111001007,8.0,2183.7
643,482012111001008,19.0,2375.1
644,482012111001009,23.0,2444.7
645,482012111001010,8.0,2716.8
646,482012111001011,27.0,2788.4
647,482012111001012,20.0,2858.7
648,482012111001013,6.0,2869.3
649,482012111001014,2.0,3013.7
650,482012111001015,3.0,3075.7
651,482012111001016,12.0,3138.2
652,482012111001017,16.0,3214.3
653,482012111001018,3.0,3279.9
654,482012111001019,18.0,3339.3
655,482012111001020,15.0,3304.0
656,482012111001021,18.0,3144.8
