,geoid10,population,supermarket
7268,245102504011028,,4608.3
7269,245102504011029,,4528.6
7270,245102504011030,,4502.3
7271,245102504011031,,4884.5
7272,245102504011032,,4827.6
7273,245102504011033,,4945.4
7274,245102504011034,,4719.6
7275,245102504011035,,4713.7
7276,245102504011036,33.0,5198.9
7277,245102504011037,79.0,5132.1
7278,245102504011038,93.0,5088.3
7279,245102504011039,5.0,5166.9
7280,245102504011040,42.0,5298.7
7281,245102504011041,77.0,5273.4
7282,245102504011042,22.0,5177.3
7283,245102504011043,36.0,5290.6
7284,245102504011044,22.0,5410.8
7285,245102504011045,16.0,5388.4
7286,245102504011046,59.0,5352.7
7287,245102504011047,40.0,5548.4
7288,245102504011048,33.0,5434.3
7289,245102504011049,30.0,5328.7
7290,245102504011050,63.0,5429.1
7291,245102504011051,21.0,5657.2
7292,245102504011052,,5570.6
7293,245102504011053,28.0,5555.2
7294,245102504011054,,4615.7
7295,245102504012000,73.0,5371.4
7296,245102504012001,74.0,5227.9
7297,245102504012002,3.0,5120.7
7298,245102504012003,,5146.5
7299,245102504012004,54.0,5325.5
7300,245102504012005,27.0,5351.9
7301,245102504012006,49.0,5488.1
7302,245102504012007,13.0,5339.2
7303,245102504012008,20.0,5208.0
7304,245102504012009,11.0,5555.6
7305,245102504012010,38.0,5499.3
7306,245102504012011,13.0,5448.0
7307,245102504012012,26.0,5507.6
7308,245102504012013,33.0,5417.0
7309,245102504012014,14.0,5330.4
7310,245102504012015,43.0,5263.8
7311,245102504012016,3.0,5283.8
7312,245102504012017,27.0,5336.9
7313,245102504012018,1.0,5445.0
7314,245102504012019,8.0,5535.4
7315,245102504012020,11.0,5604.7
7316,245102504012021,25.0,5524.3
7317,245102504012022,6.0,5608.6
7318,245102504012023,33.0,5615.8
7319,245102504012024,32.0,5710.7
7320,245102504012025,11.0,5736.9
7321,245102504012026,18.0,5657.4
7322,245102504012027,14.0,5587.6
7323,245102504012028,,5510.1
7324,245102504012029,30.0,5389.1
7325,245102504012030,14.0,5450.6
7326,245102504012031,21.0,5596.2
7327,245102504012032,17.0,5550.9
7328,245102504012033,17.0,5801.6
7329,245102504012034,14.0,5815.0
7330,245102504012035,22.0,5656.8
7331,245102504012036,21.0,5698.4
7332,245102504012037,35.0,5551.8
7333,245102504012038,5.0,5589.4
7334,245102504012039,7.0,5910.6
7335,245102504012040,18.0,5734.5
7336,245102504012041,4.0,5760.4
7337,245102504012042,29.0,5656.7
7338,245102504012043,2.0,5743.9
7339,245102504012044,,5872.3
7340,245102504013000,54.0,4933.6
7341,245102504013001,4.0,4850.9
7342,245102504013002,,4767.7
7343,245102504013003,100.0,5071.6
7344,245102504013004,,4786.2
7345,245102504013005,,4879.4
7346,245102504013006,,4960.2
7347,245102504013007,,4914.3
7348,245102504013008,,4780.3
7349,245102504013009,,4910.8
7350,245102504013010,,4912.4
7351,245102504013011,2.0,4819.6
7352,245102504013012,30.0,4918.1
7353,245102504013013,,4831.1
7354,245102504013014,,4883.3
7355,245102504013015,,5265.5
7356,245102504013016,58.0,5190.8
7357,245102504013017,86.0,5081.4
7358,245102504013018,64.0,5084.6
7359,245102504013019,27.0,5015.6
7360,245102504013020,,4919.0
7361,245102504013021,,4924.8
7362,245102504013022,13.0,4928.5
7363,245102504013023,,4867.7
7364,245102504013024,36.0,4914.2
7365,245102504013025,67.0,5000.8
7366,245102504013026,63.0,5105.4
7367,245102504013027,13.0,4974.4
7368,245102504013028,19.0,5036.5
7369,245102504013029,,4989.9
7370,245102504013030,16.0,5050.5
7371,245102504013031,25.0,5097.4
7372,245102504013032,59.0,5240.9
7373,245102504013033,53.0,5136.6
7374,245102504013034,25.0,5157.3
7375,245102504013035,,5111.5
7376,245102504013036,,5171.9
7377,245102504013037,51.0,5139.5
7378,245102504013038,191.0,5153.6
7379,245102504013039,38.0,5209.0
7380,245102504013040,,5249.5
7381,245102504013041,,5233.2
7382,245102504013042,20.0,5279.1
7383,245102504013043,17.0,5219.2
7384,245102504013044,23.0,5302.4
7385,245102504013045,18.0,5243.3
7386,245102504013046,34.0,5413.9
7387,245102504013047,30.0,5505.5
7388,245102504013048,14.0,5457.5
7389,245102504013049,,5483.0
7390,245102504021000,110.0,6021.0
7391,245102504021001,70.0,6075.4
7392,245102504021002,74.0,5974.8
7393,245102504021003,10.0,6046.1
7394,245102504021004,5.0,5966.3
7395,245102504021005,28.0,5983.8
7396,245102504021006,110.0,5972.6
7397,245102504021007,12.0,5976.8
7398,245102504021008,,5923.1
7399,245102504021009,72.0,6187.8
7400,245102504021010,2.0,6221.5
7401,245102504021011,8.0,6098.5
7402,245102504021012,51.0,6193.2
7403,245102504021013,39.0,6124.3
7404,245102504021014,88.0,6116.5
7405,245102504021015,82.0,6156.6
7406,245102504021016,48.0,6257.3
7407,245102504021017,44.0,6223.1
7408,245102504021018,52.0,6258.8
7409,245102504021019,31.0,6164.6
7410,245102504021020,129.0,6157.4
7411,245102504021021,5.0,6156.3
7412,245102504021022,1.0,6095.1
7413,245102504021023,,6032.1
7414,245102504021024,55.0,6298.7
7415,245102504021025,11.0,6219.6
7416,245102504021026,31.0,6385.6
7417,245102504021027,90.0,6160.6
7418,245102504021028,9.0,6378.7
7419,245102504021029,123.0,6376.7
7420,245102504022000,80.0,6387.9
7421,245102504022001,,6283.6
7422,245102504022002,50.0,6172.6
7423,245102504022003,,6340.2
7424,245102504022004,,6237.3
7425,245102504022005,56.0,6182.9
7426,245102504022006,,6216.5
7427,245102504022007,75.0,6345.1
7428,245102504022008,57.0,6321.7
7429,245102504022009,,6254.6
7430,245102504022010,99.0,6192.8
7431,245102504022011,78.0,6165.3
7432,245102504022012,6.0,6110.3
7433,245102504022013,221.0,6072.7
7434,245102504022014,21.0,6115.2
7435,245102504022015,40.0,6039.1
7436,245102504022016,41.0,6133.5
7437,245102504022017,12.0,6246.3
7438,245102504022018,30.0,6249.7
7439,245102504022019,23.0,6248.1
7440,245102504022020,19.0,6195.7
7441,245102504022021,17.0,6246.0
7442,245102504022022,34.0,6163.6
7443,245102504022023,19.0,6165.5
7444,245102504022024,,6210.2
7445,245102504022025,,6152.1
7446,245102504022026,17.0,6138.1
7447,245102504023000,191.0,5884.6
7448,245102504023001,44.0,6038.4
7449,245102504023002,26.0,6026.0
7450,245102504023003,42.0,5890.9
7451,245102504023004,25.0,5885.8
7452,245102504023005,17.0,6024.9
7453,245102504023006,20.0,6107.1
7454,245102504023007,25.0,6097.8
7455,245102504023008,15.0,5873.5
7456,245102504023009,50.0,5971.4
7457,245102504023010,45.0,5985.2
7458,245102504023011,67.0,5944.1
7459,245102504023012,70.0,6007.9
7460,245102504023013,,5926.3
7461,245102504023014,85.0,5909.3
7462,245102504023015,23.0,5974.8
7463,245102504023016,62.0,5892.7
7464,245102504023017,47.0,5974.4
7465,245102504023018,65.0,5906.0
7466,245102504023019,48.0,5820.1
7467,245102504023020,6.0,5845.0
7468,245102504023021,,5770.3
7469,245102504023022,31.0,5781.1
7470,245102504023023,56.0,5791.7
7471,245102504023024,57.0,5802.7
7472,245102504023025,111.0,5976.0
7473,245102504023026,20.0,6096.8
7474,245102504023027,148.0,5938.1
7475,245102504023028,,6288.5
7476,245102504023029,6.0,6002.3
7477,245102504023030,2.0,5881.3
7478,245102504024000,62.0,5849.4
7479,245102504024001,103.0,5782.2
7480,245102504024002,1.0,5540.1
7481,245102504024003,15.0,5593.5
7482,245102504024004,21.0,5647.8
7483,245102504024005,27.0,5640.8
7484,245102504024006,93.0,5758.3
7485,245102504024007,16.0,5696.3
7486,245102504024008,68.0,5827.2
7487,245102504024009,16.0,5759.6
7488,245102504024010,44.0,6007.3
7489,245102504024011,71.0,5996.0
7490,245102504024012,69.0,5916.0
7491,245102504024013,76.0,5981.9
7492,245102504024014,96.0,6139.0
7493,245102504024015,116.0,6158.3
7494,245102504024016,98.0,6066.6
7495,245102504024017,,5887.6
7496,245102504024018,35.0,5962.4
7497,245102504024019,83.0,5922.3
7498,245102504024020,,5949.8
7499,245102504024021,15.0,6112.5
7500,245102504024022,,6130.8
7501,245102504024023,16.0,6075.0
7502,245102504024024,,6087.8
7503,245102505001000,,10639.8
7504,245102505001001,,9895.4
7505,245102505001002,,8186.0
7506,245102505001003,,9895.4
7507,245102505001004,,9495.0
7508,245102505001005,,8186.0
7509,245102505001006,,10052.5
7510,245102505001007,,8288.2
7511,245102505001008,,8145.8
7512,245102505001009,,10647.5
7513,245102505001010,,10639.8
7514,245102505001011,,11048.3
7515,245102505001012,,11437.3
7516,245102505001013,,11207.7
7517,245102505001014,,10915.8
7518,245102505001015,,11189.7
7519,245102505001016,,11349.3
7520,245102505001017,,11442.7
7521,245102505001018,,10603.5
7522,245102505001019,,10676.5
7523,245102505001020,,9811.5
7524,245102505001021,,9834.2
7525,245102505001022,,9604.0
7526,245102505001023,,9598.7
7527,245102505001024,,9405.2
7528,245102505001025,,8970.1
7529,245102505001026,,10063.9
7530,245102505001027,,9355.1
7531,245102505001028,,9869.3
7532,245102505001029,,7982.3
7533,245102505001030,,8090.3
7534,245102505001031,,8074.4
7535,245102505001032,,10143.3
7536,245102505001033,,10041.5
7537,245102505001034,,9841.0
7538,245102505001035,,10599.2
7539,245102505001036,,9953.3
7540,245102505001037,,10345.6
7541,245102505001038,,10057.9
7542,245102505001039,,10218.9
7543,245102505001040,,9621.0
7544,245102505001041,,9900.8
7545,245102505001042,,10075.6
7546,245102505001043,,9062.9
7547,245102505001044,,9645.3
7548,245102505001045,,9001.1
7549,245102505001046,,9663.4
7550,245102505001047,,9535.1
7551,245102505001048,,9707.7
7552,245102505001049,,10143.4
7553,245102505001050,,9541.7
7554,245102505001051,,9054.5
7555,245102505001052,,8566.8
7556,245102505001053,,8559.7
7557,245102505001054,,8931.4
7558,245102505001055,,8078.5
7559,245102505001056,,7742.9
7560,245102505001057,,7390.0
7561,245102505001058,,7136.0
7562,245102505001059,,7033.5
7563,245102505001060,,6954.1
7564,245102505001061,,6827.4
7565,245102505001062,,7469.9
7566,245102505001063,,7495.0
7567,245102505001064,,7757.6
7568,245102505001065,,8165.7
7569,245102505001066,,8171.8
7570,245102505001067,,7794.4
7571,245102505001068,,7483.6
7572,245102505001069,,6885.0
7573,245102505001070,,6821.4
7574,245102505001071,,6585.2
7575,245102505001072,,6657.7
7576,245102505001073,,7607.5
7577,245102505001074,,7572.9
7578,245102505001075,,7918.6
7579,245102505001076,,7916.4
7580,245102505001077,,7890.2
7581,245102505001078,,7993.8
7582,245102505001079,,7938.3
7583,245102505001080,2.0,8027.3
7584,245102505001081,,7399.4
7585,245102505001082,,7531.3
7586,245102505001083,,7106.3
7587,245102505001084,,9021.2
7588,245102505001085,,9133.4
7589,245102505001086,,9474.3
7590,245102505001087,,6783.9
7591,245102505001088,,8186.0
7592,245102505001089,,7977.1
7593,245102505001090,,9089.2
7594,245102505001091,,9199.8
7595,245102505001092,,8276.9
7596,245102505001093,,7974.8
7597,245102505001094,,8985.2
7598,245102505001095,,9328.5
7599,245102505001096,,8585.6
7600,245102505001097,,10478.6
7601,245102505001098,,11064.7
7602,245102505001099,,10048.2
7603,245102505002000,,5842.1
7604,245102505002001,,6379.3
7605,245102505002002,,6277.9
7606,245102505002003,,6218.9
7607,245102505002004,,6380.2
7608,245102505002005,,5842.5
7609,245102505002006,38.0,6440.9
7610,245102505002007,,6409.7
7611,245102505002008,,6707.4
7612,245102505002009,,6887.1
7613,245102505002010,,6716.5
7614,245102505002011,23.0,7093.3
7615,245102505002012,,6752.1
7616,245102505002013,,7121.1
7617,245102505002014,,6986.6
7618,245102505002015,,7075.1
7619,245102505002016,,6922.3
7620,245102505002017,,6719.7
7621,245102505002018,48.0,5943.5
7622,245102505002019,,7469.9
7623,245102505002020,,7262.9
7624,245102505002021,,7614.1
7625,245102505002022,,7422.7
7626,245102505002023,,7153.3
7627,245102505002024,,6970.4
7628,245102505002025,,7654.5
7629,245102505002026,,6763.0
7630,245102505002027,,6906.4
7631,245102505002028,,7025.6
7632,245102505002029,,6540.9
7633,245102505002030,,6635.1
7634,245102505002031,,6836.3
7635,245102505002032,,6388.7
7636,245102505002033,,6298.3
7637,245102505002034,,6270.2
7638,245102505002035,,6352.8
7639,245102505002036,,6358.9
7640,245102505002037,,6195.6
7641,245102505002038,,6682.3
7642,245102505002039,,6756.6
7643,245102505002040,,7043.7
7644,245102505002041,,6894.3
7645,245102505002042,2.0,7070.3
7646,245102505002043,6.0,6740.1
7647,245102505002044,2.0,6702.0
7648,245102505002045,,7070.3
7649,245102505002046,3.0,6761.7
7650,245102505002047,,6922.7
7651,245102505002048,,6924.2
7652,245102505002049,,6946.8
7653,245102505002050,,6998.7
7654,245102505002051,,7029.9
7655,245102505002052,,6397.8
7656,245102505002053,,6573.1
7657,245102505002054,,6637.7
7658,245102505002055,,7063.9
7659,245102505002056,,6261.3
7660,245102505002057,,6273.7
7661,245102505002058,,6196.2
7662,245102505002059,,7035.7
7663,245102505002060,,6546.5
7664,245102505002061,,6866.0
7665,245102505002062,,6364.8
7666,245102505002063,,6543.6
7667,245102505002064,,6565.3
7668,245102505002065,,6400.2
7669,245102505002066,,6379.2
7670,245102505003000,138.0,6977.3
7671,245102505003001,48.0,6937.9
7672,245102505003002,35.0,6909.2
7673,245102505003003,,6862.1
7674,245102505003004,31.0,6782.8
7675,245102505003005,34.0,6748.5
7676,245102505003006,50.0,6884.3
7677,245102505003007,72.0,6852.6
7678,245102505003008,34.0,6715.7
7679,245102505003009,32.0,6490.7
7680,245102505003010,42.0,6620.4
7681,245102505003011,70.0,6633.4
7682,245102505003012,20.0,6565.1
7683,245102505003013,,6385.3
7684,245102505003014,,6323.9
7685,245102505003015,94.0,6169.0
7686,245102505003016,,6347.1
7687,245102505003017,3.0,6492.0
7688,245102505003018,,6403.5
7689,245102505003019,,5986.6
7690,245102505003020,47.0,6312.8
7691,245102505003021,,6291.9
7692,245102505003022,96.0,6452.9
7693,245102505003023,38.0,6588.0
7694,245102505003024,24.0,6630.8
7695,245102505003025,,6810.0
7696,245102505003026,57.0,6688.6
7697,245102505003027,52.0,6331.6
7698,245102505003028,8.0,6375.7
7699,245102505003029,17.0,6415.3
7700,245102505003030,51.0,6686.4
7701,245102505003031,25.0,6509.0
7702,245102505003032,63.0,6583.4
7703,245102505003033,23.0,6653.4
7704,245102505003034,147.0,6517.9
7705,245102505003035,38.0,6424.4
7706,245102505003036,26.0,6467.2
7707,245102505003037,121.0,6517.6
7708,245102505003038,4.0,6358.1
7709,245102505003039,22.0,6380.2
7710,245102505003040,5.0,6289.5
7711,245102505003041,11.0,6205.2
7712,245102505003042,,6312.4
7713,245102505003043,39.0,5946.0
7714,245102505003044,49.0,6064.8
7715,245102505003045,11.0,5843.0
7716,245102505003046,38.0,5761.3
7717,245102505003047,30.0,5673.8
7718,245102505003048,12.0,6386.4
7719,245102505003049,25.0,6427.3
7720,245102505003050,6.0,6416.7
7721,245102505003051,61.0,6502.8
7722,245102505003052,100.0,6596.6
7723,245102505003053,49.0,6638.2
7724,245102505003054,70.0,6676.3
7725,245102505003055,12.0,6720.1
7726,245102505003056,,6016.0
7727,245102505003057,37.0,5885.6
7728,245102505003058,39.0,6455.4
7729,245102505004000,,6633.5
7730,245102505004001,32.0,6641.7
7731,245102505004002,103.0,6708.1
7732,245102505004003,26.0,6717.8
7733,245102505004004,34.0,6750.5
7734,245102505004005,27.0,6799.2
7735,245102505004006,50.0,6793.1
7736,245102505004007,,6984.6
7737,245102505004008,37.0,6885.0
7738,245102505004009,82.0,6837.4
7739,245102505004010,75.0,6865.4
7740,245102505004011,103.0,6869.9
7741,245102505004012,70.0,6828.9
7742,245102505004013,109.0,6942.3
7743,245102505004014,62.0,6979.1
7744,245102505004015,84.0,7026.3
7745,245102505004016,110.0,7077.6
7746,245102505004017,18.0,6673.2
7747,245102505004018,14.0,6726.5
7748,245102505004019,48.0,6657.7
7749,245102505004020,23.0,6891.5
7750,245102505004021,33.0,6898.0
7751,245102505004022,15.0,6899.0
7752,245102505004023,25.0,6954.3
7753,245102505004024,53.0,7003.6
7754,245102505004025,68.0,7043.8
7755,245102505005000,142.0,6649.3
7756,245102505005001,13.0,6353.0
7757,245102505005002,39.0,6291.3
7758,245102505005003,153.0,6164.9
7759,245102505005004,170.0,6089.6
7760,245102505005005,,6234.9
7761,245102505005006,,6195.6
7762,245102505005007,43.0,6295.3
7763,245102505005008,52.0,6334.9
7764,245102505005009,,6275.2
7765,245102505005010,,6311.9
7766,245102505005011,,6632.3
7767,245102505005012,32.0,6494.6
7768,245102505005013,86.0,6557.7
7769,245102505005014,60.0,6587.1
7770,245102505005015,45.0,6657.5
7771,245102505005016,72.0,6693.9
7772,245102505005017,43.0,6695.7
7773,245102505005018,4.0,6815.8
7774,245102505005019,43.0,6836.7
7775,245102505005020,123.0,6611.6
7776,245102505005021,227.0,6518.3
7777,245102505005022,20.0,6398.4
7778,245102505005023,99.0,6465.4
7779,245102505005024,31.0,6492.0
7780,245102505005025,15.0,6456.0
7781,245102505005026,,6430.1
7782,245102505005027,19.0,6402.2
7783,245102505005028,25.0,6372.7
7784,245102505005029,23.0,6320.5
7785,245102505005030,24.0,6352.7
7786,245102505005031,32.0,6396.0
7787,245102505005032,,6379.5
7788,245102505005033,23.0,6404.9
7789,245102505005034,39.0,6268.8
7790,245102505005035,42.0,6447.6
7791,245102505005036,35.0,6941.9
7792,245102505005037,71.0,6732.1
7793,245102505005038,42.0,6890.0
7794,245102506001000,,5512.9
7795,245102506001001,,7471.1
7796,245102506001002,,7471.1
7797,245102506001003,,6786.5
7798,245102506001004,,5441.1
7799,245102506001005,,7128.8
7800,245102506001006,,7195.0
7801,245102506001007,,7293.8
7802,245102506001008,,7303.3
7803,245102506001009,,8801.7
7804,245102506001010,,7971.6
7805,245102506001011,,7984.4
7806,245102506001012,,8806.8
7807,245102506001013,,7303.3
7808,245102506001014,,8801.7
7809,245102506001015,,7225.5
7810,245102506001016,,7284.3
7811,245102506001017,,7457.9
7812,245102506001018,,7086.2
7813,245102506001019,,6734.9
7814,245102506001020,,7341.6
7815,245102506001021,,7303.3
7816,245102506001022,,7553.8
7817,245102506001023,,7265.5
7818,245102506001024,,7384.7
7819,245102506001025,,6196.1
7820,245102506001026,,6213.7
7821,245102506001027,,6175.4
7822,245102506001028,,6821.7
7823,245102506001029,2.0,7460.0
7824,245102506001030,,7481.3
7825,245102506001031,,7529.6
7826,245102506001032,,6840.9
7827,245102506001033,,6445.6
7828,245102506001034,,6448.4
7829,245102506001035,,6091.2
7830,245102506001036,,5936.7
7831,245102506001037,,5841.1
7832,245102506001038,,5543.9
7833,245102506001039,,5589.5
7834,245102506001040,,6419.0
7835,245102506001041,,6443.7
7836,245102506001042,,6551.1
7837,245102506001043,,6616.9
7838,245102506001044,,6937.1
7839,245102506001045,,6930.9
7840,245102506001046,,7211.5
7841,245102506001047,1.0,7208.9
7842,245102506001048,,6564.6
7843,245102506001049,,6622.7
7844,245102506001050,,7634.2
7845,245102506001051,,7422.2
7846,245102506001052,,7548.8
7847,245102506001053,,7893.3
7848,245102506001054,,7864.2
7849,245102506001055,,8806.8
7850,245102506001056,,8465.6
7851,245102506001057,,8493.2
7852,245102506001058,,8595.0
7853,245102506001059,,8801.2
7854,245102506001060,,8801.7
7855,245102506001061,,8640.4
7856,245102506001062,,8801.7
7857,245102506001063,,8801.7
7858,245102506001064,,8756.1
7859,245102506001065,,8616.2
7860,245102506001066,,8569.6
7861,245102506001067,,8504.0
7862,245102506001068,,8098.8
7863,245102506001069,,8446.1
7864,245102506001070,,8039.1
7865,245102506001071,,8607.1
7866,245102506001072,,8760.5
7867,245102506001073,,7613.2
7868,245102506001074,,7696.4
7869,245102506001075,,7344.0
7870,245102506001076,,7635.5
7871,245102506001077,,7248.3
7872,245102506001078,,7131.4
7873,245102506001079,,7494.7
7874,245102506001080,,7401.9
7875,245102506001081,,7505.4
7876,245102506001082,,8504.0
7877,245102506001083,,8374.1
7878,245102506001084,,8363.7
7879,245102506001085,,8372.8
7880,245102506001086,,8320.5
7881,245102506001087,,8458.6
7882,245102506001088,,8770.7
7883,245102506001089,,8762.1
7884,245102506001090,,6570.0
7885,245102506001091,,6523.8
7886,245102506001092,,6678.3
7887,245102506001093,,6668.8
7888,245102506001094,,6724.2
7889,245102506001095,,5009.3
7890,245102506001096,,4435.8
7891,245102506001097,15.0,4502.0
7892,245102506001098,,8513.1
7893,245102506001099,,5736.1
7894,245102506001100,,5802.7
7895,245102506001101,,4102.0
7896,245102506001102,,4323.4
7897,245102506001103,,3990.1
7898,245102506001104,,3780.8
7899,245102506001105,,5702.9
7900,245102506001106,,5201.0
7901,245102506001107,,5363.3
7902,245102506001108,,4272.9
7903,245102506001109,,3965.4
7904,245102506001110,,4239.4
7905,245102506001111,,4007.8
7906,245102506001112,,4214.6
7907,245102506001113,,4328.6
7908,245102506001114,4.0,4407.6
7909,245102506001115,,7625.9
7910,245102601011000,37.0,2828.3
7911,245102601011001,5.0,2914.4
7912,245102601011002,19.0,3046.8
7913,245102601011003,61.0,3071.5
7914,245102601011004,95.0,3146.8
7915,245102601011005,13.0,2955.2
7916,245102601011006,17.0,2830.6
7917,245102601011007,42.0,3019.9
7918,245102601011008,,2904.0
7919,245102601011009,2.0,3014.8
7920,245102601011010,123.0,3142.4
7921,245102601011011,5.0,3070.5
7922,245102601011012,50.0,3149.0
7923,245102601011013,28.0,2878.6
7924,245102601011014,17.0,3074.2
7925,245102601011015,49.0,2958.3
7926,245102601011016,25.0,2808.3
7927,245102601011017,41.0,3016.2
7928,245102601011018,45.0,2646.2
7929,245102601011019,55.0,2741.5
7930,245102601011020,108.0,2534.3
7931,245102601012000,118.0,3044.1
7932,245102601012001,98.0,2863.3
7933,245102601012002,50.0,2745.3
7934,245102601012003,57.0,2774.4
7935,245102601012004,22.0,2637.3
7936,245102601012005,21.0,2606.3
7937,245102601012006,3.0,2588.8
7938,245102601012007,43.0,2728.9
7939,245102601012008,154.0,2365.9
7940,245102601012009,109.0,2393.0
7941,245102601012010,100.0,2186.9
7942,245102601012011,60.0,2365.3
7943,245102601013000,25.0,2126.6
7944,245102601013001,,2022.3
7945,245102601013002,36.0,2231.8
7946,245102601013003,126.0,2154.1
7947,245102601013004,60.0,1983.2
7948,245102601013005,86.0,1880.1
7949,245102601013006,455.0,1558.4
7950,245102601013007,31.0,1357.3
7951,245102601013008,147.0,1825.7
7952,245102601013009,31.0,1966.6
7953,245102601013010,305.0,1994.0
7954,245102601014000,36.0,2188.4
7955,245102601014001,62.0,2089.7
7956,245102601014002,317.0,2654.3
7957,245102601014003,26.0,2622.6
7958,245102601014004,56.0,2581.0
7959,245102601014005,60.0,2389.2
7960,245102601014006,,2300.8
7961,245102601014007,130.0,2291.5
7962,245102601014008,53.0,1991.7
7963,245102601015000,71.0,2785.7
7964,245102601015001,82.0,3067.5
7965,245102601015002,44.0,3127.7
7966,245102601015003,53.0,2646.7
7967,245102601015004,47.0,2607.1
7968,245102601015005,34.0,2509.4
7969,245102601015006,9.0,2411.1
7970,245102601015007,139.0,2463.4
7971,245102601015008,14.0,2612.4
7972,245102601015009,15.0,2729.8
7973,245102601015010,61.0,2902.0
7974,245102601015011,15.0,3024.8
7975,245102601015012,60.0,2293.2
7976,245102601015013,48.0,2356.9
7977,245102601015014,16.0,2387.7
7978,245102601015015,45.0,2615.8
7979,245102601015016,56.0,2784.7
7980,245102601015017,4.0,2992.7
7981,245102601015018,4.0,2869.2
7982,245102601015019,15.0,2497.3
7983,245102601015020,13.0,2612.3
7984,245102601015021,32.0,2850.2
7985,245102601015022,34.0,2818.5
7986,245102601015023,87.0,2365.7
7987,245102601015024,43.0,2360.2
7988,245102601015025,8.0,2796.2
7989,245102601021000,5.0,1238.8
7990,245102601021001,123.0,1402.5
7991,245102601021002,52.0,1436.7
7992,245102601021003,33.0,1331.9
7993,245102601021004,15.0,1494.5
7994,245102601021005,32.0,1681.7
7995,245102601021006,32.0,1676.0
7996,245102601021007,23.0,1570.5
7997,245102601021008,5.0,1511.3
7998,245102601021009,49.0,1587.8
7999,245102601021010,117.0,1633.7
8000,245102601021011,146.0,1663.9
8001,245102601021012,25.0,1526.5
8002,245102601021013,143.0,1723.7
8003,245102601021014,42.0,1461.5
8004,245102601021015,,1135.8
8005,245102601021016,52.0,1521.8
8006,245102601021017,13.0,1371.1
8007,245102601021018,95.0,1529.0
8008,245102601021019,26.0,1550.4
8009,245102601021020,58.0,1475.4
8010,245102601021021,37.0,1514.2
8011,245102601021022,,1510.5
8012,245102601022000,2.0,1871.4
8013,245102601022001,,1840.2
8014,245102601022002,60.0,2025.8
8015,245102601022003,32.0,1997.8
8016,245102601022004,11.0,2216.0
8017,245102601022005,35.0,1859.8
8018,245102601022006,62.0,1888.2
8019,245102601022007,47.0,1898.1
8020,245102601022008,3.0,1858.4
8021,245102601022009,20.0,1770.7
8022,245102601022010,49.0,1737.7
8023,245102601022011,73.0,1727.1
8024,245102601022012,53.0,1843.3
8025,245102601022013,37.0,1837.1
8026,245102601022014,41.0,1697.5
8027,245102601022015,22.0,1582.9
8028,245102601022016,4.0,1678.1
8029,245102601022017,65.0,1736.0
8030,245102601022018,21.0,1810.6
8031,245102601022019,66.0,1995.9
8032,245102601022020,68.0,1557.6
8033,245102601022021,69.0,1586.8
8034,245102601022022,,1565.3
8035,245102601022023,,1613.3
8036,245102601023000,100.0,1918.2
8037,245102601023001,88.0,1729.5
8038,245102601023002,119.0,1440.8
8039,245102601023003,57.0,1446.4
8040,245102601023004,43.0,1354.2
8041,245102601023005,81.0,1346.0
8042,245102601023006,109.0,1287.7
8043,245102601023007,,1274.8
8044,245102601023008,33.0,1230.1
8045,245102601023009,19.0,1233.8
8046,245102601024000,33.0,2838.5
8047,245102601024001,50.0,2832.1
8048,245102601024002,,2673.1
8049,245102601024003,101.0,2742.5
8050,245102601024004,38.0,2722.4
8051,245102601024005,16.0,2579.4
8052,245102601024006,85.0,2385.5
8053,245102601024007,59.0,2426.0
8054,245102601024008,25.0,2122.9
8055,245102601024009,26.0,2332.5
8056,245102601024010,22.0,2242.6
8057,245102601024011,59.0,2086.2
8058,245102601024012,55.0,2183.1
8059,245102601024013,51.0,2116.6
8060,245102601024014,66.0,1861.0
8061,245102601024015,36.0,1974.8
8062,245102601024016,62.0,1905.3
8063,245102601024017,67.0,1787.5
8064,245102601024018,71.0,1498.8
8065,245102601025000,8.0,2652.8
8066,245102601025001,170.0,2465.9
8067,245102601025002,29.0,2470.9
8068,245102601025003,102.0,2379.6
8069,245102601025004,9.0,2250.8
8070,245102601025005,113.0,2371.3
8071,245102601025006,62.0,2650.1
8072,245102601025007,54.0,2554.9
8073,245102601025008,56.0,2113.7
8074,245102601025009,72.0,2143.1
8075,245102601025010,65.0,1988.8
8076,245102601025011,15.0,1971.9
8077,245102601025012,43.0,1876.9
8078,245102601025013,49.0,1959.9
8079,245102601025014,64.0,1897.8
8080,245102601025015,62.0,1914.3
8081,245102601025016,34.0,1822.0
8082,245102601025017,98.0,1542.0
8083,245102601025018,69.0,1646.5
8084,245102601025019,50.0,1732.8
8085,245102601025020,50.0,1885.2
8086,245102601025021,11.0,1788.2
8087,245102601025022,92.0,1439.9
8088,245102602011000,,2255.1
8089,245102602011001,12.0,2287.6
8090,245102602011002,11.0,2345.0
8091,245102602011003,,2271.5
8092,245102602011004,81.0,2335.9
8093,245102602011005,33.0,2185.1
8094,245102602011006,55.0,2197.5
8095,245102602011007,18.0,2100.5
8096,245102602011008,46.0,1967.6
8097,245102602011009,85.0,2190.3
8098,245102602011010,36.0,1950.6
8099,245102602011011,67.0,1970.6
8100,245102602011012,45.0,2019.0
8101,245102602011013,185.0,2005.8
8102,245102602011014,28.0,1862.1
